rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.17241379310344826,0.014851485148514853,0.07881773399014778,0.07627684711306884,0.06932682896714759,0.018801996417745177,0.0039236567983999965,0.0017947645609198888,0.3299944996833801,0.4069119095802307,0.36443892121315,1
0.1406025824964132,0.008633093525179856,0.07173601147776183,0.048677805551901064,0.01880566389693991,0.0043621586900396475,0.0008638377608743528,0.00038483520410734993,0.3318125605583191,0.4331866204738617,0.3757828176021576,2
0.12414965986394559,0.0051107325383304945,0.05952380952380953,0.03866272458494428,0.003571418326790689,0.0009177697545964475,0.00015858179652304054,6.598171756160725e-05,0.3437432646751404,0.4495941400527954,0.38960716128349304,3
0.11806797853309481,0.00955223880597015,0.056052474657125824,0.03446978427197275,0.000509115233174872,0.0001838904442825013,5.576244795870027e-05,1.728309918852866e-05,0.3549214005470276,0.4908202886581421,0.41195231676101685,4
0.08708414872798434,0.005876591576885407,0.043052837573385516,0.025721320643364517,1.7941216429939735e-05,5.895053824489111e-06,8.775806119532469e-07,3.3894473975050457e-07,0.3475716710090637,0.4847468435764313,0.40485525131225586,5
0.08211143695014664,0.007547169811320755,0.04021784666945957,0.025174183002171467,4.5492366458219975e-06,1.4066430618252776e-06,2.0519238014484015e-07,7.844642906676031e-08,0.3486005365848541,0.4898400902748108,0.40732404589653015,6
0.07486238532110093,0.005141388174807198,0.038899082568807336,0.021890148768613022,8.794958315104343e-07,2.7865126179950296e-07,8.552494228645649e-08,2.6670150567904878e-08,0.3462959825992584,0.48744475841522217,0.4049224257469177,7
0.06428801028608164,0.005146349308459312,0.03728704596592736,0.01907361569367166,1.063112613627258e-07,3.4710011812770026e-08,1.045292085228362e-08,3.2288235209590386e-09,0.34843528270721436,0.49542105197906494,0.4091269373893738,8
0.06200177147918511,0.0053175775480059076,0.03247711839385887,0.018369071835672525,8.214423087027253e-09,2.3229129423739997e-09,3.4068705213995893e-10,1.306042884332052e-10,0.32411226630210876,0.4853105843067169,0.38865992426872253,9
0.056060212821178304,0.004154764996104908,0.02906825849987023,0.01605893491974418,1.5935736205708982e-09,5.233370897361758e-10,1.5375381896179506e-10,4.691011590194881e-11,0.33120155334472656,0.5063850283622742,0.4004732370376587,10
0.06566556375668109,0.007130124777183601,0.029524051921608552,0.018814939091556328,1.0083442242061086e-08,3.5323662820854574e-09,9.695346130388958e-10,2.8588052946558997e-10,0.3448459506034851,0.5111595988273621,0.41184622049331665,11
0.0516335389536212,0.005028571428571429,0.026959104409412838,0.015733879671260796,2.6264887010438843e-10,8.152660312967779e-11,2.4140202712550567e-11,7.393646358391264e-12,0.34023386240005493,0.5139951109886169,0.40944182872772217,12
