rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.20244716351501668,0.03121516164994426,0.0889877641824249,0.06976623303900195,0.010581745816150154,0.004951558443223719,0.0013743240061041705,0.0004076952893051897,0.3392315208911896,0.469090074300766,0.3937297761440277,1
0.148471615720524,0.02040816326530612,0.059679767103347894,0.041103335824444594,0.00033203705873486444,0.00013249939727133248,3.877980704408336e-05,1.1813306063633563e-05,0.3198890686035156,0.4758310317993164,0.38257959485054016,2
0.1401050788091068,0.016364699006428986,0.06304728546409807,0.04046269281246167,0.00019136758092019727,7.963067051433779e-05,2.763361398642318e-05,1.3703320923710386e-05,0.3401566743850708,0.48862218856811523,0.4010915458202362,3
0.11866235167206042,0.012958963282937367,0.05393743257820928,0.034265110370970485,7.879609129243067e-05,2.643416081549146e-05,7.822629142466884e-06,2.395572669579693e-06,0.3336692452430725,0.483917236328125,0.39498770236968994,4
0.08453016003282725,0.013141683778234086,0.044316782929831766,0.02502543994382471,6.52162923001986e-07,2.644343600101686e-07,7.479951461164836e-08,2.2397782178328824e-08,0.3212350308895111,0.4951006770133972,0.38965266942977905,5
0.07551919446192575,0.008816120906801006,0.034612964128382634,0.020722616788848902,7.091918427148516e-09,2.7825439505404614e-09,7.6458948804434e-10,2.2564847536596502e-10,0.3210888206958771,0.5167374014854431,0.3960692286491394,6
0.062189704729553166,0.010457516339869282,0.03449176900966815,0.017745102777023423,4.359487109285649e-11,1.7915905448088716e-11,6.192764900151167e-12,1.72379722287014e-12,0.32921144366264343,0.5240815877914429,0.40439486503601074,7
0.0535635236830456,0.0070859167404783005,0.02877379371403276,0.014255689974188926,1.375797161596974e-13,5.235384660023428e-14,6.860271631102983e-15,2.4865590371432113e-15,0.32242128252983093,0.5254728198051453,0.3996339440345764,8
0.05091610414657666,0.010418676442214935,0.030472516875602703,0.01471779083052031,8.10933325970307e-14,3.55371600841647e-14,1.1497162126214602e-14,3.0958632340357067e-15,0.32854369282722473,0.5421591997146606,0.40914756059646606,9
0.04874699622382424,0.008928571428571428,0.02849296258153107,0.013654368028843837,7.738926352627356e-15,3.431861187856626e-15,8.630873483010773e-16,2.4366343234204847e-16,0.3335927128791809,0.5432519912719727,0.4133569300174713,10
0.042283298097251586,0.005531153408166585,0.024394210440722066,0.010998262003041494,1.5097154319124405e-17,5.719954432787402e-18,7.3423531176406e-19,2.63381311718597e-19,0.3263353109359741,0.5392681956291199,0.40661168098449707,11
