rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.22471910112359553,0.030188679245283023,0.11235955056179776,0.13178703215603585,0.17757009345794392,0.009130511544271084,0.00340056791589579,0.0020777484925874404,0.39746588468551636,0.3885285258293152,0.39294636249542236,1
0.21658986175115208,0.0462962962962963,0.1336405529953917,0.10825431785849106,0.15335942015315898,0.034353390354803906,0.014483277244825699,0.005293041706273394,0.36476579308509827,0.37489384412765503,0.3697604537010193,2
0.20774647887323944,0.0353356890459364,0.1232394366197183,0.08937277381121389,0.09906749442494063,0.011860614550682488,0.0027163402658228024,0.0013010309101258218,0.35041743516921997,0.3797365427017212,0.3644883632659912,3
0.16272189349112426,0.008902077151335312,0.08284023668639054,0.07050359712230217,0.05698904433775985,0.009141324972510382,0.0018319214989089066,0.0008207924685255736,0.33795106410980225,0.3808519244194031,0.35812124609947205,4
0.15670650730411687,0.007989347536617843,0.07702523240371846,0.057388809182209476,0.030331427469827598,0.0034854386903310297,0.0007874598322987139,0.0003746298238770653,0.3116419017314911,0.37271004915237427,0.33945128321647644,5
0.1525625744934446,0.007168458781362006,0.08104886769964242,0.05056696291756053,0.018296536278034042,0.0020753188929360632,0.0004668393554809238,0.0002216119132301829,0.33022981882095337,0.3927241563796997,0.35877591371536255,6
0.14382022471910114,0.0045045045045045045,0.07415730337078652,0.04898728214790391,0.015207061505920287,0.0016720574203371382,0.00037223580591159994,0.0001757829159271428,0.33750540018081665,0.3997598886489868,0.36600425839424133,7
0.1366594360086768,0.006521739130434783,0.0737527114967462,0.043767507002801125,0.008964437845223824,0.0010369643427263118,0.0002347975206170312,0.00011182703380559931,0.3407242000102997,0.4049941301345825,0.3700895607471466,8
0.1198738170347003,0.006322444678609063,0.06729758149316509,0.044557411387576934,0.006823814643940344,0.0007841417357176411,0.00017716107018087528,8.428397500047763e-05,0.34125351905822754,0.40364766120910645,0.3698374629020691,9
0.11597151576805695,0.0061162079510703364,0.06307222787385554,0.03904419803217242,0.004775025727305564,0.00017705035391272136,5.910996778774262e-05,3.41850942386147e-05,0.3398720622062683,0.40436646342277527,0.36932477355003357,10
0.12560386473429952,0.0038722168441432717,0.06183574879227054,0.03950134087120388,0.004219465623616164,0.000466773102676283,0.00010412633118832161,4.9223017328628644e-05,0.3391883373260498,0.3974682688713074,0.36602291464805603,11
0.11204481792717086,0.0037418147801683817,0.05788982259570494,0.03217285288539691,0.0019766325033122225,7.431743570225417e-05,2.4927394769921007e-05,1.4450067726937669e-05,0.3329697549343109,0.3967745900154114,0.3620828092098236,12
0.1111111111111111,0.005385996409335727,0.05913978494623656,0.03226826953495729,0.0013065186861843919,0.0001501452483835655,3.392454851136939e-05,1.6140600558984675e-05,0.3266107439994812,0.39586055278778076,0.35791680216789246,13
0.10912190963341857,0.010247651579846286,0.06138107416879795,0.03172438330170778,0.0012434916568962691,0.00023826330598897494,9.53521187881949e-05,3.395079248411864e-05,0.33194923400878906,0.4005138874053955,0.36302244663238525,14
0.09570957095709572,0.003305785123966943,0.05115511551155115,0.026916756389187967,0.0008278471994210745,3.0485611486763392e-05,1.015434682600748e-05,5.8656144081487966e-06,0.33714526891708374,0.4040999710559845,0.36759868264198303,15
