dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,iterative,bertscore_f1,true_negative,0.03248799022027007,0.9290074834596356,"(-0.6096080209053523, 0.6488420365815737)"
All_Beauty,iterative,bertscore_f1,accuracy,0.5148424932596947,0.12782103705338269,"(-0.1698383212370095, 0.8642990263465288)"
All_Beauty,iterative,rougeL_f,hit_rate_at_1,0.34726542899422824,0.32552667240589095,"(-0.3613744786807812, 0.8016196411345974)"
All_Beauty,iterative,rougeL_f,hit_rate_at_5,0.5908226167829383,0.07208737015831798,"(-0.06178905503464943, 0.8895416749552323)"
All_Beauty,iterative,rougeL_f,hit_rate_at_10,0.05729954526077174,0.8750679647680372,"(-0.5937475645516875, 0.6630063656325014)"
All_Beauty,iterative,rougeL_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,iterative,rougeL_f,ndcg_at_5,0.2985816494145561,0.4020328063312655,"(-0.40768787582079496, 0.7813232040092672)"
All_Beauty,iterative,rougeL_f,ndcg_at_10,0.1690950220634604,0.640500890836255,"(-0.515404702308569, 0.7218665883299055)"
All_Beauty,iterative,rougeL_f,true_positive,-0.5852785526151273,0.07548289305165697,"(-0.8877594761179232, 0.07022679840563147)"
All_Beauty,iterative,rougeL_f,true_negative,-0.1288660990818955,0.7227402235145151,"(-0.7015688659824869, 0.5449783762493594)"
All_Beauty,iterative,rougeL_f,accuracy,-0.5477560313561545,0.1011964019185192,"(-0.8754542620309316, 0.12497018779252812)"
All_Beauty,iterative,bertscore_recall,hit_rate_at_1,-0.4703712760222445,0.17008565309859383,"(-0.84866001613897, 0.22626534499272882)"
All_Beauty,iterative,bertscore_recall,hit_rate_at_5,-0.6148880525132357,0.0585043063156222,"(-0.8971737961527363, 0.024048691216036644)"
All_Beauty,iterative,bertscore_recall,hit_rate_at_10,0.025249614754761965,0.9448016680102003,"(-0.6141401765512638, 0.6446277384082818)"
All_Beauty,iterative,bertscore_recall,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,iterative,bertscore_recall,ndcg_at_5,-0.376107727807124,0.2841009603901315,"(-0.8131695327182508, 0.3321816079961738)"
All_Beauty,iterative,bertscore_recall,ndcg_at_10,-0.22649296117276052,0.529190195314616,"(-0.7492690547756781, 0.47018442402111577)"
All_Beauty,iterative,bertscore_recall,true_positive,0.6416644965360631,0.045510006164146,"(0.020198615377498508, 0.9054720725032225)"
All_Beauty,iterative,bertscore_recall,true_negative,0.09059118392678675,0.8034501122121803,"(-0.5716406969352662, 0.6813540108914734)"
All_Beauty,iterative,bertscore_recall,accuracy,0.6081607677243785,0.06211508316184275,"(-0.03478531867312538, 0.8950571441042243)"
All_Beauty,iterative,bleu2,hit_rate_at_1,0.356966809800564,0.3112604152438504,"(-0.3517078264354121, 0.8055427843947425)"
All_Beauty,iterative,bleu2,hit_rate_at_5,0.6858887216114442,0.02854350700990565,"(0.09902803057604298, 0.9187496836042517)"
All_Beauty,iterative,bleu2,hit_rate_at_10,-0.013436289417514255,0.9706134225549399,"(-0.6376680196234895, 0.6214473569226113)"
All_Beauty,iterative,bleu2,ndcg_at_1,0.0,1.0,"(nan, nan)"
All_Beauty,iterative,bleu2,ndcg_at_5,0.3483830212455982,0.323866224951677,"(-0.36026859673888745, 0.8020735876479195)"
All_Beauty,iterative,bleu2,ndcg_at_10,0.1929192803621395,0.5933477873125175,"(-0.4970866731886632, 0.7334549675090952)"
All_Beauty,iterative,bleu2,true_positive,-0.5197887716963323,0.12357048054670922,"(-0.8659976870413603, 0.16327199095366166)"
All_Beauty,iterative,bleu2,true_negative,-0.34122596045114195,0.33457574605553464,"(-0.7991574146855219, 0.3673163653379448)"
All_Beauty,iterative,bleu2,accuracy,-0.7172449521019878,0.019549268185389913,"(-0.9278552623700433, -0.15977034696013054)"
