rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.24521072796934865,0.05405405405405406,0.13026819923371646,0.1740573235404934,0.17842323651452283,0.06096844069450379,0.011586104063187264,0.005056020537835101,0.434516578912735,0.4110514223575592,0.4224584102630615,1
0.2702702702702703,0.059782608695652176,0.13513513513513514,0.146824232150785,0.21254355400696864,0.0721256886151704,0.012221139320052667,0.0050350546218362715,0.4439025819301605,0.4504570960998535,0.44715580344200134,2
0.22171945701357465,0.03636363636363636,0.12217194570135748,0.11003841795609125,0.14438475349101615,0.044995572277049575,0.007801589716171671,0.0032514482258451643,0.4096575379371643,0.4438110888004303,0.42605093121528625,3
0.22834645669291337,0.03162055335968379,0.11417322834645668,0.08724786901848255,0.09028303129487068,0.03125394114164236,0.0050992188561267875,0.0020615862971791812,0.38397419452667236,0.43672454357147217,0.4086540937423706,4
0.2141623488773748,0.024263431542461005,0.10362694300518134,0.0770745838961143,0.05673819280679669,0.01760239780959379,0.0028949813720115253,0.001175141465043219,0.37198418378829956,0.4479823410511017,0.40646129846572876,5
0.18820861678004533,0.01590909090909091,0.07709750566893424,0.05897297835242333,0.01652153977672462,0.004273426954543533,0.0006963333878669974,0.00028133654092071304,0.36849117279052734,0.4692051410675049,0.4127938747406006,6
0.17355371900826447,0.014492753623188408,0.07438016528925619,0.052894562243039144,0.013014148498222482,0.003006538300334282,0.0005013203254368308,0.00020488351805987543,0.36875471472740173,0.46412384510040283,0.41097912192344666,7
0.17116279069767443,0.0130475302889096,0.07441860465116279,0.05087506040882547,0.007336576671088729,0.001773772710085753,0.0006088109288824488,0.00020074790154299267,0.35852837562561035,0.4575863480567932,0.4020456373691559,8
0.1641391614629795,0.010723860589812334,0.06601248884924175,0.04896925268462044,0.005640822944677553,0.0014659179613106211,0.0004895806905930671,0.00015923976036327282,0.3608931303024292,0.4598839581012726,0.40441909432411194,9
0.1620718462823726,0.01841004184100418,0.07017543859649122,0.04747298048747219,0.004892545933813945,0.0016040677004259822,0.0007677453347288843,0.0004470049475663039,0.36154353618621826,0.45792683959007263,0.4040670096874237,10
