rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.21305841924398627,0.01384083044982699,0.09621993127147767,0.12198025364803182,0.15487266064548824,0.03661990591195477,0.008360130662115413,0.00400091394886145,0.39275145530700684,0.43230023980140686,0.411577969789505,1
0.23132530120481926,0.009685230024213076,0.08674698795180723,0.09876077774700204,0.10547815058950225,0.021364097025917548,0.004630085826924221,0.002158238879247972,0.3593333661556244,0.4397434592247009,0.39549264311790466,2
0.20689655172413793,0.010928961748633878,0.09074410163339383,0.09098512117742938,0.07212526358756909,0.013308684031354913,0.002795436661240828,0.0012825979826955076,0.3493154048919678,0.4351019263267517,0.3875177204608917,3
0.1904761904761905,0.006825938566552901,0.07482993197278912,0.07439215349669948,0.037129960029668146,0.007033589957405259,0.0014905352075321443,0.0006869823398985853,0.3230668604373932,0.41829198598861694,0.3645637333393097,4
0.17757009345794392,0.009374999999999998,0.06853582554517135,0.06883369622645993,0.02795928769156989,0.00503314064681963,0.001048573736565654,0.0004791598564423157,0.31713932752609253,0.41058021783828735,0.3578607439994812,5
0.17681159420289858,0.005813953488372092,0.06956521739130435,0.06154295652287619,0.020574173236618663,0.003703396863539251,0.0007714803169805205,0.00035250945742425904,0.31124693155288696,0.413898229598999,0.3553069233894348,6
0.1636615811373093,0.008344923504867872,0.0638002773925104,0.04827339476899802,0.0075942234277562035,0.0017943574597097793,0.0003575925433983435,0.00015983223270064293,0.30502280592918396,0.41639602184295654,0.35211247205734253,7
0.14355948869223206,0.007881773399014778,0.058997050147492625,0.04113111262975959,0.001147086524944109,0.00019165372378052888,3.8952266120736215e-05,1.758255471006356e-05,0.3105352222919464,0.44850701093673706,0.36698147654533386,8
0.1307072515666965,0.0071748878923766825,0.05729632945389437,0.03871974074614237,0.00074467575308022,0.00012440638361781858,2.5282045280837795e-05,1.1410777222564701e-05,0.3064698278903961,0.44221705198287964,0.3620370030403137,9
0.13210702341137123,0.005025125628140704,0.06020066889632107,0.0369448862452882,0.00032923796977921984,6.312849895496255e-05,1.1734599466747822e-05,5.065541077279134e-06,0.305259108543396,0.441911906003952,0.3610890209674835,10
