rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.2305084745762712,0.0136518771331058,0.10847457627118642,0.1498534102808192,0.1724137931034483,0.029215297863020167,0.007516370739065352,0.003817232791927156,0.40608376264572144,0.4270159602165222,0.4162868857383728,1
0.19012797074954296,0.007339449541284405,0.09140767824497259,0.11845921269553616,0.14453224630922598,0.025208172510811335,0.005195349415860594,0.002360866750356757,0.3807680308818817,0.4352928698062897,0.40620893239974976,2
0.19638242894056848,0.012953367875647668,0.09302325581395349,0.10940536929057337,0.08889779862079475,0.018469204568110003,0.0032022963401208237,0.0013346127049123576,0.3674084544181824,0.43271976709365845,0.39739856123924255,3
0.16331096196868006,0.008968609865470852,0.08053691275167786,0.0811739913109287,0.047215484439858665,0.0049583268068729295,0.001087096615332516,0.0005094752585242553,0.360140860080719,0.439365029335022,0.3958277404308319,4
0.14349775784753363,0.016172506738544472,0.07174887892376682,0.06890518908550257,0.025572401859519138,0.005563538345150806,0.001959089713409456,0.0006543080784043156,0.3845559358596802,0.475688099861145,0.4252948462963104,5
0.14184397163120568,0.017363851617995266,0.0677698975571316,0.05733956249761069,0.01044849871033746,0.0030357681681925965,0.0009677981751486684,0.0003075660744507002,0.38160187005996704,0.48593631386756897,0.42749518156051636,6
0.13940648723257418,0.02073255010366275,0.0676328502415459,0.05457952080985039,0.005891851470444021,0.0016656807044451772,0.0005261763180724933,0.00016644957823621533,0.3798605799674988,0.4869219660758972,0.4267793893814087,7
0.14113159567705022,0.021642266072565246,0.06993006993006994,0.051588259514146216,0.0032642888721913276,0.0008408486028651577,0.0002678247374333747,8.50762590526605e-05,0.3741140365600586,0.489230215549469,0.4239974915981293,8
0.12788632326820606,0.026081802015411975,0.06867969212551807,0.04692486116455519,0.002512011618853372,0.0006920131529414433,0.00021671854588003263,6.82593237396217e-05,0.3794296383857727,0.4999507665634155,0.4314313530921936,9
0.10187667560321716,0.015029522275899088,0.05469168900804289,0.0354763581216487,0.0005229848012265165,8.856783305021892e-05,1.5789945976584362e-05,6.673390994129131e-06,0.3810570240020752,0.49855220317840576,0.43195730447769165,10
0.1090909090909091,0.013772749631087064,0.05208845208845209,0.03889026504830319,0.000606493737299507,0.00015818585757359637,2.3482518429876875e-05,9.055331909850092e-06,0.38245701789855957,0.5017881393432617,0.43407055735588074,11
