dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
All_Beauty,preference_negative,meteor,bertscore_precision,0.3884907789977198,0.26723891783744874,"(-0.3192173710135941, 0.818024905623817)"
All_Beauty,preference_negative,meteor,bertscore_recall,-0.49907330475528844,0.14197006875307888,"(-0.8588297948312953, 0.1903742281331909)"
All_Beauty,preference_negative,meteor,bertscore_f1,-0.3698954213509147,0.2927708120919296,"(-0.8107105663601102, 0.3385862155963239)"
All_Beauty,preference_negative,meteor,consistency,0.6349698311032426,0.04855698162552015,"(0.008902823520694684, 0.9034160722528076)"
All_Beauty,preference_negative,meteor,nepc,0.6451802377157676,0.043962333855582174,"(0.026194889360101094, 0.9065468565007488)"
All_Beauty,preference_negative,bleu1,bertscore_precision,-0.015360552108363814,0.9664067192300677,"(-0.6388086734400511, 0.6202645798489917)"
All_Beauty,preference_negative,bleu1,bertscore_recall,-0.44832503285446806,0.19377303850728647,"(-0.8406538824082543, 0.2526062646590984)"
All_Beauty,preference_negative,bleu1,bertscore_f1,-0.41277206302613956,0.23581536498763075,"(-0.827371109456149, 0.2930035622073097)"
All_Beauty,preference_negative,bleu1,consistency,0.7162670900407457,0.019795211003386357,"(0.15781006888932558, 0.9275750428995372)"
All_Beauty,preference_negative,bleu1,nepc,0.6181755881209003,0.05679128784291985,"(-0.018747674986810906, 0.8982034811771459)"
All_Beauty,preference_negative,rouge1_f,bertscore_precision,0.39965133918616724,0.25252427783747533,"(-0.3073015576546619, 0.8223491143922662)"
All_Beauty,preference_negative,rouge1_f,bertscore_recall,-0.4896061617138899,0.15090508409394235,"(-0.8555064239489263, 0.2024199027096014)"
All_Beauty,preference_negative,rouge1_f,bertscore_f1,-0.3585096919518948,0.3090223897600102,"(-0.8061631070664598, 0.35015641034348965)"
All_Beauty,preference_negative,rouge1_f,consistency,0.6194218836176636,0.056150652257560184,"(-0.01672867025223962, 0.8985930302179771)"
All_Beauty,preference_negative,rouge1_f,nepc,0.6285458311465775,0.05160581452295533,"(-0.001788113246375506, 0.9014315209211252)"
All_Beauty,preference_negative,bleu4,bertscore_precision,0.031428987425924884,0.9313169606264662,"(-0.6102737249916169, 0.6482278205175492)"
All_Beauty,preference_negative,bleu4,bertscore_recall,-0.4282410901496284,0.21694058486454,"(-0.8332079790038249, 0.2757310968982032)"
All_Beauty,preference_negative,bleu4,bertscore_f1,-0.3838026328320512,0.2735567739449,"(-0.8161938643318253, 0.3241569077684591)"
All_Beauty,preference_negative,bleu4,consistency,0.7169922271550497,0.01961262747767349,"(0.15926329845228657, 0.9277828634327042)"
All_Beauty,preference_negative,bleu4,nepc,0.6213998071574731,0.05514377760199854,"(-0.01351373906921131, 0.8992103588861086)"
All_Beauty,preference_negative,bleu3,bertscore_precision,0.10194176813123897,0.7793053871389264,"(-0.5638771075102703, 0.6874443056745865)"
All_Beauty,preference_negative,bleu3,bertscore_recall,-0.390375266167924,0.2647220877214443,"(-0.8187584816442784, 0.317220938209321)"
All_Beauty,preference_negative,bleu3,bertscore_f1,-0.3342290460247655,0.3452187651628369,"(-0.7962855044374392, 0.37412866537999256)"
All_Beauty,preference_negative,bleu3,consistency,0.6682455145274272,0.03467636030980745,"(0.06667048342516566, 0.913514993626893)"
All_Beauty,preference_negative,bleu3,nepc,0.6079558034565772,0.062227335668833386,"(-0.03511012474464037, 0.8949924512229295)"
All_Beauty,preference_negative,bertscore_precision,bertscore_precision,0.22855707038229472,0.5253405148909447,"(-0.4684871237791324, 0.7502222331930792)"
All_Beauty,preference_negative,bertscore_precision,bertscore_recall,0.6227033437830005,0.054486780651199634,"(-0.01138776041629206, 0.8996166011757321)"
All_Beauty,preference_negative,bertscore_precision,bertscore_f1,0.615318404863664,0.058278151443946095,"(-0.023356803561375136, 0.8973087610599898)"
All_Beauty,preference_negative,bertscore_precision,consistency,-0.7182718334489058,0.019293280872612693,"(-0.9281492732070531, -0.16183363555155547)"
All_Beauty,preference_negative,bertscore_precision,nepc,-0.6718003781407119,0.03337500716783676,"(-0.9145762864267704, -0.07308985939304748)"
All_Beauty,preference_negative,rouge2_f,bertscore_precision,0.637357942309463,0.047454929299009484,"(0.012913992573020562, 0.9041509047978932)"
All_Beauty,preference_negative,rouge2_f,bertscore_recall,-0.33404571149513,0.345499921510302,"(-0.7962099729999984, 0.3743061407154576)"
All_Beauty,preference_negative,rouge2_f,bertscore_f1,-0.1642769550895338,0.6501860463229738,"(-0.7194847260006695, 0.5190347099279603)"
All_Beauty,preference_negative,rouge2_f,consistency,0.3129292885919107,0.3786532112279849,"(-0.39440629691432627, 0.7874128150682747)"
All_Beauty,preference_negative,rouge2_f,nepc,0.36632755665764943,0.29781326311372525,"(-0.3422350820444904, 0.8092912612367845)"
All_Beauty,preference_negative,bertscore_f1,bertscore_precision,0.07869948639838598,0.8289071785106168,"(-0.5796491641795355, 0.6748844095757793)"
All_Beauty,preference_negative,bertscore_f1,bertscore_recall,0.6713618833026476,0.033533708041871904,"(0.07229533366505592, 0.9144455557881186)"
All_Beauty,preference_negative,bertscore_f1,bertscore_f1,0.6272256554954198,0.05224773461333653,"(-0.003967468832882037, 0.901022256533724)"
All_Beauty,preference_negative,bertscore_f1,consistency,-0.8241911130812896,0.003360849194712431,"(-0.9571310824529458, -0.4044438104662416)"
All_Beauty,preference_negative,bertscore_f1,nepc,-0.747996882826061,0.012848603293757404,"(-0.9365479541505797, -0.223745367203121)"
All_Beauty,preference_negative,rougeL_f,bertscore_precision,0.33857929526456576,0.3385815564027269,"(-0.36990216826172684, 0.7980735335021426)"
All_Beauty,preference_negative,rougeL_f,bertscore_recall,-0.5216960489002282,0.12195524406466701,"(-0.86665056035065, 0.16072375407076814)"
All_Beauty,preference_negative,rougeL_f,bertscore_f1,-0.40059479778748486,0.251301476233187,"(-0.8227124369198323, 0.3062839876638029)"
All_Beauty,preference_negative,rougeL_f,consistency,0.6513063736138495,0.0413505387064167,"(0.03675084647035303, 0.9084115915295822)"
All_Beauty,preference_negative,rougeL_f,nepc,0.6170446140551222,0.05737680796210022,"(-0.020575373686071822, 0.8978495965713308)"
All_Beauty,preference_negative,bertscore_recall,bertscore_precision,-0.018682720789982708,0.9591458101748745,"(-0.6407715407244416, 0.6182157331013856)"
All_Beauty,preference_negative,bertscore_recall,bertscore_recall,0.6594887493976355,0.03802765538690102,"(0.051067126631643096, 0.9108863708290681)"
All_Beauty,preference_negative,bertscore_recall,bertscore_f1,0.5953808628738818,0.06937131904772964,"(-0.05478108205239963, 0.891000192964323)"
All_Beauty,preference_negative,bertscore_recall,consistency,-0.8310100087258958,0.0028941502934520767,"(-0.9589099331059109, -0.4223879780728257)"
All_Beauty,preference_negative,bertscore_recall,nepc,-0.7463911971146074,0.013151292210310375,"(-0.936099739082979, -0.22028931645898026)"
All_Beauty,preference_negative,bleu2,bertscore_precision,0.17590198687171604,0.6269008481206048,"(-0.5102340150581156, 0.7252095086604038)"
All_Beauty,preference_negative,bleu2,bertscore_recall,-0.34267874582028546,0.33238731581649883,"(-0.7997511065792744, 0.3658923164656588)"
