rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.16666666666666669,0.01081081081081081,0.06989247311827956,0.08420191484796975,0.07550451767170711,0.012127657655630123,0.0030662529026160485,0.001544187268018102,0.3510694205760956,0.4283108711242676,0.3858625590801239,1
0.1815754339118825,0.008032128514056226,0.06675567423230976,0.07103172577627029,0.03109431176041938,0.004926981381590116,0.0009836189614363822,0.00043996575971817423,0.3509734272956848,0.4304865598678589,0.386684775352478,2
0.15081405312767782,0.005150214592274678,0.05826906598114825,0.05336048879837068,0.008168543782226494,0.001410350624056934,0.0002530488630912329,0.00010728453796260179,0.37140873074531555,0.4517819285392761,0.40767163038253784,3
0.11006879299562226,0.006261740763932373,0.04627892432770482,0.03722905520931002,0.0005516440583249611,9.873554477211255e-05,1.793020623179948e-05,7.648093848358469e-06,0.36760661005973816,0.4635910987854004,0.41005682945251465,4
0.10402855685874553,0.006125574272588055,0.041815400305966345,0.03323436876855586,9.090455855408992e-05,1.2753269805946087e-05,2.4444035383836604e-06,1.0711793603592499e-06,0.36498767137527466,0.4808274209499359,0.4149750769138336,5
0.10732150977717145,0.007282658170232136,0.042746703046839474,0.034089107341049626,9.970726582046704e-05,1.8311049198858107e-05,3.046797701373166e-06,1.2438735641413142e-06,0.375984251499176,0.4960992932319641,0.42776983976364136,6
0.09324618736383442,0.007849978194505015,0.03747276688453159,0.02831067237846899,1.7791053089219808e-05,4.559010087337153e-06,7.035107108110066e-07,2.766175528351394e-07,0.36454665660858154,0.48421961069107056,0.41594642400741577,7
0.08514056224899598,0.0072347266881028945,0.036947791164658635,0.026434405395329923,5.5745349715335855e-06,1.8446790100887e-06,5.580139982573877e-07,1.7275048769752057e-07,0.36252832412719727,0.49053847789764404,0.41692888736724854,8
0.0750877192982456,0.006320224719101123,0.03508771929824561,0.023221416950155303,1.1791509105120861e-06,3.561851520305946e-07,1.1106616586624545e-07,3.4909138833460365e-08,0.3703378438949585,0.5031129717826843,0.42663371562957764,9
0.07787391841779975,0.00865800865800866,0.03584672435105068,0.02385196057873768,8.594266468209615e-07,2.9585743753128333e-07,8.417146316515636e-08,2.5268152715884795e-08,0.37149232625961304,0.503847599029541,0.4276635944843292,10
0.061745719898961555,0.006178039876439202,0.029188885770418185,0.019048732032254295,2.625080179582891e-08,7.522743048149298e-09,3.0078611618088084e-09,9.002196164330967e-10,0.3621312379837036,0.49850836396217346,0.41951465606689453,11
0.05973895582329317,0.0055248618784530384,0.030622489959839364,0.018388611771117322,3.294184558647141e-09,9.9922988167601e-10,3.8082625917066893e-10,1.1127793693039702e-10,0.36380547285079956,0.5124431848526001,0.42551764845848083,12
