rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.15984405458089668,0.011741682974559686,0.07017543859649122,0.06139094770604426,0.031666936165902486,0.007628890958161711,0.001530766339624903,0.0006867342186821665,0.32650119066238403,0.41166451573371887,0.364170104265213,1
0.12248803827751195,0.0038350910834132313,0.061244019138755976,0.04465913233685746,0.004579191950497913,0.0009178713302039289,0.0001731346015953907,7.527845450506614e-05,0.32930678129196167,0.45818307995796204,0.3831993341445923,2
0.09633649932157395,0.005434782608695653,0.056987788331071904,0.034835895750032486,0.00056311701922312,0.00014019993634177961,2.397440572107388e-05,9.924417378087765e-06,0.32489901781082153,0.4628233313560486,0.38178643584251404,3
0.08710801393728222,0.005813953488372094,0.051103368176538905,0.02995632234468665,0.00012491550697327339,3.613473662159089e-05,5.806712537951024e-06,2.3301634110028626e-06,0.31733232736587524,0.4618234634399414,0.3761802613735199,4
0.0891089108910891,0.0033039647577092508,0.0484048404840484,0.028674344755675624,0.00010298108474571802,2.7414280768753606e-05,4.510631025672863e-06,1.8314603509810318e-06,0.3271554410457611,0.46446412801742554,0.3839015066623688,5
0.0989888238424694,0.006393180607352158,0.045769026077700906,0.029101140222100336,9.229642871338421e-05,2.3488012881085534e-05,3.8068863713633608e-06,1.5340818183879447e-06,0.3261559009552002,0.4687421917915344,0.3846607208251953,6
0.09622348680807036,0.004142931123770068,0.04655975168132437,0.02820568453026687,0.00012470549703683649,2.5500337538766e-05,4.3980330114413385e-06,1.8281021516739009e-06,0.3309342861175537,0.46384450793266296,0.38627612590789795,7
0.09081836327345309,0.004995004995004995,0.043912175648702596,0.026388993731441768,5.462864196273899e-05,1.1056996413691017e-05,1.9006023795232062e-06,7.887169781256043e-07,0.3329114615917206,0.47394996881484985,0.3911040425300598,8
0.08923375363724538,0.001941747572815534,0.041707080504364696,0.025288167490002355,2.1279424191995244e-05,3.0934752586104197e-06,6.000076228433523e-07,2.645037557070501e-07,0.32909488677978516,0.47036635875701904,0.3872487246990204,9
0.10014170996693435,0.004728132387706856,0.046291922531884744,0.027295473500644474,3.1136040138541594e-05,6.711491064314172e-06,1.0936317829574622e-06,4.418667001691344e-07,0.3308173418045044,0.4680023491382599,0.3876301348209381,10
0.08772707133362871,0.004434589800443459,0.0407620735489588,0.02364895344975919,4.705936681070526e-06,1.217375449104885e-06,1.8845290276434778e-07,7.42176456543423e-08,0.3287261128425598,0.474333256483078,0.38832926750183105,11
