rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.27118644067796605,0.03977272727272727,0.0903954802259887,0.1727681396883566,0.23226700476607873,0.04284926411923453,0.008998405069075547,0.00412775147827441,0.4117686152458191,0.4234084486961365,0.41750743985176086,1
0.23783783783783788,0.014466546112115734,0.10450450450450449,0.11984231044339584,0.15181375719086015,0.024196214637130797,0.004838466719931854,0.0021654983176783065,0.38628461956977844,0.43030694127082825,0.4071091413497925,2
0.20689655172413796,0.008645533141210375,0.09195402298850575,0.09489633173843699,0.08309789798507956,0.023748144760880215,0.003799896902786021,0.0015213016711732301,0.36879169940948486,0.4304938316345215,0.3972611427307129,3
0.2096774193548387,0.009237875288683603,0.09216589861751152,0.086271567891973,0.056415434926961286,0.014950098812251362,0.002332525081329548,0.0009220792639673106,0.373614102602005,0.4517364501953125,0.40897801518440247,4
0.193359375,0.013698630136986302,0.087890625,0.07517643448910709,0.033609722529557434,0.009927042664163374,0.003071913546923221,0.0009617402159106046,0.37991422414779663,0.4687557816505432,0.41968491673469543,5
0.17042606516290726,0.015062761506276149,0.07852965747702591,0.06928093687068923,0.01783665071696911,0.004892665744689369,0.001529952840509171,0.0004815012049234842,0.38099193572998047,0.4720808267593384,0.4216732382774353,6
0.14907749077490776,0.010347376201034738,0.06642066420664207,0.05828725153190852,0.00882068267001206,0.00217037786521048,0.000330362472425846,0.00012899631590187878,0.3735433518886566,0.4670206904411316,0.4150843024253845,7
0.14023144996596326,0.0081799591002045,0.06398910823689585,0.050016897600540726,0.004451882891556981,0.0013325072104026496,0.00019225150207597032,7.308693611130277e-05,0.35650938749313354,0.46304041147232056,0.40285104513168335,8
0.13538461538461538,0.0073937153419593345,0.05907692307692308,0.04833829502088337,0.002351564694489015,0.0006295428307251524,9.427024497221686e-05,3.6510517072923664e-05,0.36590731143951416,0.4747266173362732,0.4132736623287201,9
0.12578616352201258,0.016027475672581566,0.05603201829616924,0.043800789282632625,0.0011358067569645584,0.00036283957863241705,0.0001564372713237001,7.811882163572269e-05,0.3683134615421295,0.48639586567878723,0.41919782757759094,10
0.12018977332630468,0.011609498680738786,0.05376910911966262,0.04156042835288118,0.0007695729326853706,0.00015868235251763677,5.488535440039836e-05,1.8167297227798605e-05,0.36382269859313965,0.4830724000930786,0.4150518774986267,11
0.10058027079303676,0.007744433688286544,0.04738878143133462,0.03612517257248044,0.0001717505998564405,4.1328645879100726e-05,6.5743019171183635e-06,2.624513326339146e-06,0.35496872663497925,0.48174548149108887,0.4087526500225067,12
0.09981684981684982,0.008249312557286892,0.0521978021978022,0.03423462712603577,0.00016090511142984322,4.029678847749416e-05,6.170402022818149e-06,2.4166733304658564e-06,0.356464147567749,0.4814786911010742,0.40964582562446594,13
0.09310496267018006,0.008791208791208791,0.04918752744839701,0.032454023466755424,9.591613274415589e-05,2.7237833892828633e-05,1.0856994744315738e-05,5.769095538278856e-06,0.35613828897476196,0.48048901557922363,0.4090723395347595,14
0.08961474036850921,0.010058675607711651,0.048576214405360134,0.030948156909126747,5.9034174581049884e-05,1.7071994669315567e-05,6.610037930457348e-06,3.461742438769867e-06,0.3555787205696106,0.478336364030838,0.4079221785068512,15
