rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.24888888888888885,0.06278026905829595,0.11555555555555555,0.14948013296227577,0.21086600465477,0.0946383382038336,0.06027154811269848,0.040519249878946784,0.4186079800128937,0.4545004069805145,0.4358164668083191,1
0.24096385542168675,0.04242424242424243,0.10240963855421686,0.1439678706425872,0.2015821215728994,0.07637121404525564,0.04593008960742028,0.02998760937930555,0.40301474928855896,0.44798797369003296,0.4243130087852478,2
0.22845691382765532,0.03621730382293762,0.10020040080160321,0.10841986086337957,0.14515498973681346,0.046665601045181644,0.026563687828527777,0.016870008555151923,0.3785763084888458,0.4399906098842621,0.40697962045669556,3
0.1757188498402556,0.02884615384615385,0.09584664536741214,0.07990704645904055,0.07523777719905685,0.028910482055663905,0.015507199177398222,0.009559943898048312,0.367114394903183,0.44292736053466797,0.40147313475608826,4
0.18741976893453147,0.02316602316602317,0.08985879332477535,0.07684805642304372,0.0491757125470306,0.01731115453875888,0.009017478942364007,0.005477964761662982,0.36186742782592773,0.44606825709342957,0.3995802402496338,5
0.17052631578947366,0.0189873417721519,0.08842105263157896,0.06471737145206582,0.0196496576223386,0.006960758607462368,0.0036336550263262263,0.002209817309071692,0.3725714385509491,0.46767759323120117,0.41474205255508423,6
0.14170403587443947,0.01796945193171608,0.07533632286995516,0.056463300702139445,0.009008346416794353,0.0031912195427316586,0.0016138245327172545,0.0009660071350771437,0.364540696144104,0.46979469060897827,0.41052863001823425,7
0.12076095947063689,0.018227009113504555,0.07113316790736145,0.04684756499270721,0.0034856493198787216,0.0010779617430302843,0.0005794002555593576,0.00035757725482372363,0.3551035523414612,0.4686226546764374,0.40404099225997925,8
0.1292307692307692,0.015408320493066254,0.06923076923076923,0.04554359664418202,0.002998669724845129,0.0009347065193630379,0.000484295237841565,0.00029343173370724966,0.3606891930103302,0.4715365171432495,0.40873077511787415,9
0.11180992313067785,0.00979706088173548,0.058700209643605866,0.039458149458518374,0.0008710684538962571,0.0002129725581123775,0.00011248237998186848,7.394504726511909e-05,0.3606439232826233,0.489374577999115,0.41526147723197937,10
