rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.2058823529411765,0.009900990099009903,0.11764705882352941,0.1268357810413885,0.20481927710843373,0.03523249852298763,0.00911341216584282,0.004642093226523346,0.45005741715431213,0.45566844940185547,0.45284557342529297,1
0.22448979591836735,0.010256410256410256,0.09183673469387756,0.11064593301435408,0.16380078222115174,0.03640174082092775,0.007106023933533344,0.003142953878660366,0.40050774812698364,0.43830054998397827,0.41855278611183167,2
0.19318181818181818,0.003802281368821293,0.09848484848484848,0.0832672482157018,0.0956904931614513,0.02526605511734327,0.0044056075509810565,0.0018414854468646858,0.3807424008846283,0.4439069628715515,0.4099056124687195,3
0.169811320754717,0.0027027027027027024,0.08355795148247978,0.0678345626975764,0.03928441367170638,0.007528212302691878,0.0013985863428719715,0.000603392683977764,0.35524144768714905,0.4369109272956848,0.39186617732048035,4
0.13817330210772832,0.004694835680751174,0.07259953161592506,0.051791565373639145,0.014682662540353861,0.00290386672191473,0.0005452138452284135,0.0002364795981315352,0.3577338457107544,0.4562923312187195,0.4010465741157532,5
0.14885496183206107,0.0019120458891013386,0.07061068702290076,0.047376000133085364,0.005038633774848569,0.0009598529532514154,0.0001779825726355697,7.671893212090473e-05,0.3578394949436188,0.461568146944046,0.40313833951950073,6
0.12013536379018615,0.005084745762711864,0.06091370558375635,0.03796133529298866,0.0017825532297171486,0.0004097829041047511,7.350193954510892e-05,3.116154685236094e-05,0.3518545925617218,0.45397263765335083,0.3964431583881378,7
0.12055192447349311,0.0014545454545454545,0.06100217864923747,0.03513900118166552,0.0009616194627005459,0.0002559858655003533,4.2118194383457104e-05,1.710106823497223e-05,0.3490890860557556,0.45275071263313293,0.39421918988227844,8
0.1166335321404904,0.0026542800265428003,0.06361829025844931,0.03278229195853181,0.0004997413288194987,9.14165166761838e-05,1.6722694099991476e-05,7.159296076606131e-06,0.3529565930366516,0.464042067527771,0.40094730257987976,9
0.10197960407918415,0.0048048048048048055,0.05158968206358728,0.03239144443828136,0.00023721855213221943,5.9730048225434496e-05,9.646717781001484e-06,3.8805324826774276e-06,0.35658591985702515,0.4726695418357849,0.40650272369384766,10
