rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.23428571428571426,0.02005730659025788,0.10285714285714286,0.08484042839272918,0.05651292228782607,0.014703480960480911,0.005172782071221982,0.0017271329597296032,0.3555123209953308,0.42844003438949585,0.38858407735824585,1
0.15353260869565213,0.016326530612244896,0.07472826086956522,0.04485633705262611,0.0024216440088412595,0.0008087081300388286,0.0002453742911866093,7.607676799995009e-05,0.3457283675670624,0.46561765670776367,0.3968152105808258,2
0.13325867861142218,0.011210762331838564,0.06606942889137737,0.0378451740878008,0.0008488888559292301,0.0002358422125763977,3.437907818679852e-05,1.313724559728363e-05,0.3526584506034851,0.47782474756240845,0.4058093726634979,3
0.1169317118802619,0.010299625468164795,0.05893358278765201,0.0323207571084541,0.0001719653495800098,5.6461808594502065e-05,7.697857063384728e-06,2.8447709134649712e-06,0.35139012336730957,0.48642534017562866,0.4080255627632141,4
0.09736632083000797,0.009584664536741214,0.05347166799680767,0.02565086898862288,1.7720783761998586e-05,5.7594592525330375e-06,8.037661815754808e-07,3.005292275456942e-07,0.3494991958141327,0.48878079652786255,0.4075690805912018,5
0.08433296982915303,0.007275372862859221,0.04580152671755725,0.023506114803595143,5.624786490054175e-06,1.8280654249373494e-06,2.551094826596725e-07,9.538286748866356e-08,0.346314936876297,0.48692384362220764,0.40475553274154663,6
0.07537190082644629,0.006615944426066822,0.04033057851239669,0.021729928037251305,3.3228558059378036e-06,1.1368183128630948e-06,1.53290022225086e-07,5.633531111509485e-08,0.35226237773895264,0.4890092611312866,0.4095218777656555,7
0.07717250324254214,0.005191434133679429,0.03955901426718548,0.02204150922731504,2.090470591906886e-06,6.863313659275792e-07,2.5398110490445885e-07,1.3002756469526186e-07,0.3525988459587097,0.4916096329689026,0.41065919399261475,8
0.06414523449319214,0.0030275507114744167,0.03267776096822996,0.018843747644531544,1.7993002176298218e-07,5.484829717158535e-08,7.962187808122411e-09,3.0363757094657447e-09,0.3406301438808441,0.48569005727767944,0.40042755007743835,9
0.06733608978145304,0.004728132387706856,0.03603071470761961,0.019726748009059696,1.8315267217507872e-07,5.978774260835072e-08,8.355736927076817e-09,3.1264205587415668e-09,0.34244000911712646,0.48606523871421814,0.401803582906723,10
0.058319039451114926,0.0034324942791762016,0.03201829616923956,0.01772140092337826,4.5866007977652754e-08,1.3516754980174741e-08,2.0095797248042447e-09,7.755555259066245e-10,0.33836621046066284,0.48101183772087097,0.3972724378108978,11
0.06424581005586594,0.0016769144773616546,0.03463687150837988,0.017958796421794522,2.1646662181708552e-08,6.260204360012324e-09,9.249130523397562e-10,3.558394431638752e-10,0.3372994661331177,0.4892663061618805,0.3993130922317505,12
0.07195825322713541,0.002748007694421545,0.036253776435045314,0.019667486938198194,4.320673053038753e-08,1.1269321750775117e-08,1.6729380608992405e-09,6.451261574674101e-10,0.3466951251029968,0.4932458996772766,0.4071856141090393,13
0.06822455009401021,0.004837409298575651,0.037066881547139406,0.019520656408456426,2.2585167991531077e-08,7.3551667522036585e-09,1.0000834878993707e-09,3.6909296826462e-10,0.3514394760131836,0.4988192915916443,0.41235631704330444,14
0.06778783958602845,0.0051773233238415735,0.03570504527813713,0.018907356824075416,1.0553331776451545e-08,2.7295851056548837e-09,4.040848086744781e-10,1.5561069113591367e-10,0.3458274006843567,0.49888876080513,0.4084908068180084,15
