rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.27106227106227104,0.022140221402214017,0.1391941391941392,0.15206729822163045,0.20974929972716003,0.032077210273115365,0.007977255239424014,0.003983860626705483,0.4439117908477783,0.45931267738342285,0.4514809548854828,1
0.25522041763341075,0.027972027972027972,0.11136890951276102,0.11985794613791062,0.14674556896213228,0.03373949000301523,0.0066618103416055474,0.002963456074064461,0.40621238946914673,0.4573287069797516,0.430257648229599,2
0.21490467937608318,0.020869565217391303,0.10051993067590986,0.10435349905835557,0.09533475834711885,0.0233422666592332,0.004275847569798642,0.0018319564449950148,0.3848026692867279,0.4478136897087097,0.4139239192008972,3
0.21629213483146068,0.016901408450704224,0.08426966292134831,0.08988004594013445,0.0660824403488758,0.019584860889061747,0.0031724028916080105,0.0012780288452549553,0.3784138560295105,0.4403415322303772,0.4070357084274292,4
0.22382671480144403,0.024125452352231604,0.08904933814681107,0.08887970235634558,0.05679281576622457,0.014529360752879009,0.0023588295247276105,0.0009512836579040608,0.37004661560058594,0.445964515209198,0.40447404980659485,5
0.2146652497343252,0.02981895633652822,0.08501594048884166,0.08422059990819372,0.03404761345076822,0.00950588947615041,0.0014436208151270523,0.0005630876401058856,0.38818359375,0.4852876365184784,0.4313380718231201,6
0.21062441752096928,0.020541549953314656,0.08201304753028892,0.07591308279299547,0.02814867319086754,0.007469142073056279,0.0011151331732615645,0.0004312382348115228,0.3917524218559265,0.48718705773353577,0.4342886209487915,7
0.17176870748299317,0.01192504258943782,0.07482993197278912,0.0619110812732602,0.01249374829864824,0.0028127884574325433,0.0004650307219300053,0.00018925405296794958,0.3873879313468933,0.4848557710647583,0.430676132440567,8
0.1595576619273302,0.014240506329113924,0.0726698262243286,0.0534412275661363,0.0063348613031363275,0.001670849027524331,0.0005608513526326897,0.00018289927879945895,0.3777899742126465,0.47925496101379395,0.4225162863731384,9
0.16402877697841725,0.01585014409221902,0.07338129496402879,0.058436766099625705,0.005973340539268289,0.001756875382088887,0.0002520107394788707,9.552940224735748e-05,0.3790881633758545,0.4840855002403259,0.42520081996917725,10
0.12894560107454667,0.008069939475453935,0.06581598388179985,0.045858244321987235,0.002984713788127075,0.0006587677674882669,0.00010819225972250947,4.388463074289999e-05,0.37174010276794434,0.4880315959453583,0.42202115058898926,11
0.12824956672443674,0.01735106998264893,0.06701328711727325,0.04132231404958678,0.0010813554373144264,0.00027203663437930546,0.00011324189183895424,6.149331924893502e-05,0.38883310556411743,0.5134621262550354,0.4425404667854309,12
0.13362541073384449,0.013157894736842106,0.06243154435925521,0.04501405428329394,0.0009860744714970174,0.00022561671316918808,3.528847825004265e-05,1.396798273083551e-05,0.38770389556884766,0.5138128995895386,0.44193798303604126,13
0.13471502590673576,0.013485477178423237,0.06528497409326424,0.04488601977002219,0.0011360251721949963,0.00028670544434519817,4.2093552010614395e-05,1.6141790992102357e-05,0.3935557007789612,0.5097360014915466,0.4441743493080139,14
0.12170579779587927,0.011510791366906473,0.05941542884523239,0.04289175168640028,0.000760227968971287,0.00021979836840772612,3.036472319213681e-05,1.129482398220557e-05,0.38835424184799194,0.5071098208427429,0.4398573935031891,15
0.0928157072735386,0.008932559178204555,0.04819277108433735,0.02995320368060075,1.5909472280676494e-05,4.3595618854555016e-06,6.581131124580401e-07,2.559766955226511e-07,0.34303975105285645,0.49310797452926636,0.4046070873737335,16
0.0813008130081301,0.007708779443254818,0.04535729567821994,0.024797651166481506,4.091335232200902e-06,1.478515987273183e-06,2.0820657223159727e-07,7.822180421814123e-08,0.34405454993247986,0.4940946400165558,0.4056449830532074,17
0.08577319587628866,0.008254230293025175,0.04536082474226803,0.02628671568440702,4.47816746108629e-06,1.8237676604453185e-06,2.3977392209572184e-07,8.703529650755003e-08,0.3537619709968567,0.5155231952667236,0.41959187388420105,18
0.08193523214982443,0.011714174150722375,0.04135778384705423,0.02372542723607692,9.434825591010906e-07,3.860575602699747e-07,1.1163680612731247e-07,3.37976550708278e-08,0.34812936186790466,0.5079649090766907,0.41312626004219055,19
