rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.2379862700228833,0.01839080459770115,0.12356979405034324,0.1446854835193582,0.206812647774707,0.07959958359087417,0.040200880003728165,0.02584147999376734,0.41591453552246094,0.4368465542793274,0.42612361907958984,1
0.18259629101283878,0.0,0.09129814550641939,0.08233276157804459,0.07011240802221433,0.01132230498947521,0.0022745076133634176,0.001020474952686755,0.37382540106773376,0.4508691430091858,0.4087485373020172,2
0.16777883698760726,0.0057306590257879654,0.08007626310772165,0.06741692324025905,0.024817752994101636,0.005531944808864054,0.000911567716313451,0.00037037607111234784,0.38449281454086304,0.47489985823631287,0.4249410033226013,3
0.16216216216216214,0.0031847133757961776,0.08108108108108107,0.0645133356425355,0.019225473950198472,0.0035757431915229036,0.0005974520381233288,0.0002444093060501951,0.3974946439266205,0.4875947833061218,0.4379587471485138,4
0.12973667308927425,0.0077170418006430866,0.07193320488118175,0.05443573291104586,0.0057042706514809464,0.0016632709454238988,0.0005124931608047871,0.00016010498264243788,0.39300641417503357,0.4882827401161194,0.43549439311027527,5
0.12892741061755145,0.01193058568329718,0.06717226435536296,0.048007145249525505,0.0024704162498572378,0.0007735667112510129,0.0002817680968793289,8.047748350216155e-05,0.4137978255748749,0.5121305584907532,0.4577428102493286,6
0.11950617283950615,0.012852199703410777,0.062222222222222213,0.04384431256076233,0.000900521900615331,0.0002531037555853319,9.706194897113216e-05,2.8446059528077863e-05,0.40368932485580444,0.5098294615745544,0.4505932629108429,7
0.09467455621301776,0.005922165820642978,0.04902789518174133,0.033962264150943396,9.552384830157975e-05,2.6541156191918376e-05,8.336108387359993e-06,2.6295278929749836e-06,0.38087812066078186,0.5033907890319824,0.43364760279655457,8
0.09069400630914827,0.006314127861089188,0.04889589905362776,0.031973162710354476,4.006214998313128e-05,1.0450244136731591e-05,3.3426267096274746e-06,1.0640586814872388e-06,0.3857843577861786,0.513843297958374,0.4406994581222534,9
0.09642074506939372,0.010964912280701754,0.05113221329437546,0.03172043010752688,4.076541206217994e-05,1.2624855838964664e-05,4.582017436516314e-06,1.306420735581014e-06,0.3984384536743164,0.5235326886177063,0.4524990916252136,10
0.08448800270361609,0.014879945891105853,0.04596147347076715,0.031888038962673254,1.5894470573249096e-05,5.950909152476397e-06,2.9240392689070664e-06,1.3107285286391689e-06,0.398685097694397,0.5234892964363098,0.45264187455177307,11
0.08476736775015933,0.014668367346938778,0.046526449968132565,0.029902614493574873,1.060255960570071e-05,3.1780258176227474e-06,1.17173598056824e-06,3.367169691289764e-07,0.40169471502304077,0.5322768092155457,0.4578571915626526,12
0.08025404157043879,0.01386481802426343,0.04618937644341801,0.02617356979786017,2.1536137964686376e-06,8.415265768148265e-07,3.8174467646044404e-07,1.720879609301284e-07,0.3967052400112152,0.5373070240020752,0.4564233422279358,13
