rouge1_f,rouge2_f,rougeL_f,meteor,bleu1,bleu2,bleu3,bleu4,bertscore_precision,bertscore_recall,bertscore_f1,interaction_number
0.2939068100358423,0.05776173285198556,0.12903225806451613,0.19767079737711057,0.25252525252525254,0.08769905610890848,0.04281420861578237,0.025187339021473656,0.44412708282470703,0.4651668071746826,0.45440351963043213,1
0.2584745762711865,0.025531914893617016,0.11016949152542373,0.12126111560226352,0.17327348876711057,0.03472534960607636,0.006548921684162776,0.0028469331548079775,0.4027841091156006,0.4565048813819885,0.4279652237892151,2
0.2614173228346457,0.02843601895734597,0.10393700787401576,0.11192195487560508,0.13292551731433808,0.03364211705155727,0.014772200272682043,0.008238591216385462,0.3907586932182312,0.45698773860931396,0.4212861657142639,3
0.22911694510739855,0.02392344497607656,0.09785202863961813,0.0944981109330928,0.0761270370064609,0.01805659224373297,0.006157834046659736,0.0020238717888169306,0.37977874279022217,0.4614434838294983,0.41664716601371765,4
0.20289855072463772,0.02697095435684647,0.09730848861283645,0.07995293351822029,0.04896602408934986,0.015235086674191446,0.005854813222341635,0.0017176908438306896,0.3908329904079437,0.47897371649742126,0.43043753504753113,5
0.17900172117039587,0.022413793103448276,0.08605851979345956,0.07670532754797685,0.028283636204144865,0.009190795173819578,0.003785105276727983,0.0018471495217773572,0.40087732672691345,0.4947035312652588,0.44287553429603577,6
0.15455241009946444,0.01839080459770115,0.07651109410864576,0.06728444806975821,0.015037565965893071,0.004364354523418581,0.0006037065735248552,0.00022470973683733512,0.39571627974510193,0.4912744164466858,0.4383479952812195,7
0.14480874316939887,0.015047879616963064,0.06830601092896174,0.05961930656102262,0.0070460594335977934,0.0018713797238006362,0.0002687121850570244,0.0001019065318377722,0.38209807872772217,0.4881442189216614,0.4286598563194275,8
0.15970056144728637,0.023735165521549032,0.0711166562694947,0.06427499561864704,0.008033769291998212,0.002593301395364529,0.0008903445809223169,0.00024687212155865906,0.40190571546554565,0.50474613904953,0.44749337434768677,9
0.13093093093093094,0.01683704149128082,0.06246246246246246,0.05465723620930149,0.004262506351027494,0.0011705941196406369,0.0001640965894129363,6.14867849488254e-05,0.39552974700927734,0.5038298964500427,0.4431591033935547,10
0.12979989183342347,0.023822414726583648,0.06057328285559762,0.0510959561342314,0.0021339381131286325,0.0007501324993803078,0.0002972553616073812,0.00014229280821454566,0.39916709065437317,0.5123848915100098,0.4487449824810028,11
0.12186379928315412,0.019477191184008202,0.05837173579109064,0.04518928873479408,0.0009974122656739469,0.0003354992983118287,0.00013659668202310954,6.628036743216593e-05,0.39857614040374756,0.5114167928695679,0.4480002522468567,12
